objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,class
1237656528381804854,19.79811,17.5994,16.70783,16.38624,16.2121,STAR
1237651226782335253,19.37952,18.2886,17.87033,17.72141,17.66854,STAR
1237656528381805042,20.78498,20.50969,20.6549,20.88028,21.20867,STAR
1237656528381870197,16.42306,15.98483,16.24543,16.47206,16.68139,STAR
1237651213897367861,20.20477,20.17983,20.32925,20.45108,20.45783,STAR
1237651226781942182,24.14122,21.55904,20.16376,18.87171,18.15448,STAR
1237651226781941935,24.07169,17.68567,15.29937,14.86552,15.57298,STAR
1237651226781941828,13.18117,14.1158,14.54448,13.76553,13.1814,STAR
1237651226782073783,25.75226,22.48537,20.94234,19.99406,19.46188,STAR
1237651213360234548,17.89723,16.69088,16.67834,16.70165,16.73334,STAR
1237651226782204220,19.63328,19.35192,19.58278,19.73781,19.75674,STAR
1237651297112424831,25.24185,22.2149,21.01583,18.14701,16.55956,STAR
1237651213896712284,17.15235,15.92315,15.44497,15.25732,15.19055,STAR
1237651226781615351,23.1863,24.29558,23.50131,20.67265,19.18237,STAR
1237651226781680016,20.63958,20.16363,20.10736,20.1919,20.16197,STAR
1237651213896843282,18.30842,17.11221,17.24977,17.38555,17.43055,STAR
1237651213896843455,18.34059,17.51534,17.17536,17.04113,16.9653,STAR
1237651213896843347,19.64333,18.10952,17.58697,17.37402,17.28556,STAR
1237656529457316441,22.65932,21.53118,20.37116,19.88238,19.38832,STAR
1237659896174543384,20.88842,20.51229,20.35797,20.43014,20.34151,STAR
1237659896174542858,18.0911,16.85845,16.38839,16.22521,16.16374,STAR
1237659896174150047,21.36203,18.94939,17.65518,17.09647,16.77059,STAR
1237659896174149880,20.30209,20.03329,20.10274,20.2051,20.1728,STAR
1237659896174346742,21.05353,18.53022,17.04886,16.13181,15.58418,STAR
1237659896174477349,17.96304,16.69692,16.23651,16.11092,16.10092,STAR
1237659895637279356,19.62517,17.26586,16.05429,15.34958,14.81388,STAR
1237656528920444974,17.51167,16.35703,15.88869,15.69142,15.63347,STAR
1237651226783842498,17.52317,16.46066,16.0587,15.92118,15.85733,STAR
1237659895636820361,20.64586,19.54291,19.20838,19.13771,18.98848,STAR
1237651226783580182,18.44866,17.37123,16.93746,16.77576,16.69168,STAR
1237651226783645837,17.5497,16.34532,15.87987,15.70684,15.66348,STAR
1237651213361807454,18.49379,17.52988,17.10143,16.88925,16.82817,STAR
1237659895638196445,19.21576,18.16336,17.76735,17.64129,17.53318,STAR
1237651226784956620,18.5345,18.59619,18.85612,19.06083,19.2135,STAR
1237659895638524086,21.59015,19.24663,18.19381,17.78065,17.55909,STAR
1237651226785022164,18.13638,16.80739,16.24952,16.02552,15.93462,STAR
1237651213363380451,19.80743,18.35231,17.66873,17.38461,17.21157,STAR
1237651226785153377,20.35684,18.37317,17.15844,16.19822,15.62515,STAR
1237651226785284123,18.99591,17.93807,17.52184,17.35416,17.29713,STAR
1237651213362987243,24.85436,21.59944,20.26533,18.88099,18.10568,STAR
1237651213363118108,22.76165,20.21681,19.0863,18.6163,18.40214,STAR
1237651226784497708,18.05056,16.51848,15.7776,15.43976,15.27882,STAR
1237659895637868604,18.86127,17.67472,17.08562,16.89867,16.77229,STAR
1237659896174805597,20.7467,20.27992,20.48533,20.73277,21.1786,STAR
1237659895637868655,17.37978,16.77416,16.75846,16.26204,16.41159,STAR
1237651226784563570,19.75536,17.91289,17.23554,16.99375,16.88373,STAR
1237651226784628749,18.31086,17.36969,17.05256,16.93346,16.89001,STAR
1237656529457774888,23.85436,21.49056,20.09039,19.35247,19.04581,STAR
1237656529457643786,19.14163,18.79447,18.72118,18.77304,18.84832,STAR
1237656529457578293,19.55603,18.22649,17.68776,17.47357,17.3687,STAR
1237659895638130969,20.27315,19.1877,18.96686,18.9034,18.95833,STAR
1237659896711610755,22.1452,19.29028,17.94962,16.93909,16.40004,STAR
1237651224636686663,19.68948,18.53854,18.13742,17.9943,17.96443,STAR
1237651224636686497,19.89779,17.29403,15.90391,15.31721,14.98764,STAR
1237651211751720079,24.18076,25.15884,23.63726,20.54635,18.83989,STAR
1237651225173622850,20.63523,17.97585,16.66634,16.12688,15.83362,STAR
1237651224636751952,18.84065,17.81447,17.75346,17.78327,17.86658,STAR
1237651211751653528,16.68636,16.90555,17.38866,17.72249,18.13518,STAR
1237651224636883138,19.2075,18.09906,17.69994,17.54795,17.5443,STAR
1237651224636948844,19.35485,19.0715,18.83821,18.10853,17.59188,STAR
1237651211215110175,16.85394,15.71034,15.61122,15.60444,15.64394,STAR
1237651211215045330,24.9377,25.20881,23.63298,20.50439,18.90145,STAR
1237651211215110161,18.36549,17.2248,16.98362,16.89208,16.85949,STAR
1237651211214913600,20.31665,18.56155,17.9615,17.72923,17.61767,STAR
1237651224636622142,24.78833,24.79402,23.76539,20.62654,19.16799,STAR
1237651224636555616,19.45496,18.54526,18.25002,18.14344,18.13713,STAR
1237651224636555648,19.44283,18.13348,18.16839,18.23252,18.25372,STAR
1237651211214782765,21.73428,19.32936,17.96928,17.20983,16.77549,STAR
1237651224636620875,19.87504,20.23532,20.7614,21.06572,21.23644,STAR
1237651211751260397,21.45381,19.09277,17.9544,17.49688,17.24543,STAR
1237651212288065889,19.56606,19.10324,19.24011,19.43748,19.67928,STAR
1237651225173164221,21.56553,19.09584,17.81931,16.8765,16.38288,STAR
1237651224636293157,16.58643,15.42084,15.3163,15.33157,15.40585,STAR
1237651211214520386,19.206,19.03388,19.31394,19.5886,19.8844,STAR
1237651211214520331,17.81128,16.81789,16.42691,16.27464,16.22721,STAR
1237651211214585900,17.99906,18.26785,18.55795,18.23415,17.76174,STAR
1237651212288131199,16.85193,15.6127,15.7389,15.84207,15.88838,STAR
1237651212288262751,22.60964,20.99167,20.00343,19.08278,18.46653,STAR
1237651225709839503,24.91555,24.09955,21.85536,19.14824,17.56641,STAR
1237651224636358956,20.18085,18.97496,18.57845,18.41131,18.39215,STAR
1237651211751587941,22.07719,19.52038,17.91993,17.14905,16.68216,STAR
1237651224636555311,20.64842,18.75227,17.45667,17.5337,17.22392,STAR
1237651224636555349,18.74738,17.61227,17.30249,17.21436,17.17612,STAR
1237651225709969591,18.49105,17.37431,16.97221,16.84007,16.78734,STAR
1237656567584261305,23.19103,24.43832,22.91088,20.04729,18.32132,STAR
1237656906343253367,24.87176,25.02476,23.60013,20.80601,19.33783,STAR
1237656906343383351,22.82655,21.51006,20.09494,18.58646,17.75591,STAR
1237663542610428037,19.06615,18.12729,17.76941,17.63123,17.61094,STAR
1237663542610100527,22.54933,20.22656,18.95275,18.46323,18.1417,STAR
1237656567583932541,18.10455,16.94308,16.78487,16.74972,16.74938,STAR
1237678595931111519,18.46185,17.2017,16.67276,16.48602,16.40569,STAR
1237678595931111472,18.38852,17.28386,16.9233,16.78187,16.72406,STAR
1237678617406144953,22.90631,20.47902,18.9333,17.83233,17.1947,STAR
1237663544221107657,25.29121,24.14185,23.64485,20.80461,19.43188,STAR
1237678617406144821,21.5442,19.95899,19.2528,18.94172,18.75853,STAR
1237663479795482649,16.76957,15.59651,15.50813,15.47829,15.47734,STAR
1237660024495341635,17.96145,16.75825,16.27567,16.09344,16.00071,STAR
1237663478725083516,20.925,19.78778,19.2503,19.03657,18.93497,STAR
1237663479261823206,20.69804,19.79634,19.26146,18.96232,18.75292,STAR
1237660025032015938,19.01908,18.06286,17.71395,17.56729,17.50224,STAR
1237663480335564891,18.32919,17.12954,16.67648,16.49291,16.43162,STAR
1237663544224186639,20.17526,18.92563,18.43986,18.2295,18.1299,STAR
1237663479798825177,19.3643,18.04736,17.52555,17.2914,17.1476,STAR
1237663479798956164,17.24972,16.05249,15.59298,15.43095,15.2639,STAR
1237663544224448843,21.07716,18.72849,17.54208,17.21784,17.03317,STAR
1237648675070608372,24.55854,21.86879,20.29181,18.85973,18.0561,STAR
1237655551817547964,18.95063,17.65496,17.14009,16.95187,16.87834,STAR
1237648705679065271,16.74659,15.61752,15.4346,15.40196,15.40794,STAR
1237655551817679008,17.93584,16.83073,16.54256,16.45133,16.41039,STAR
1237655551280742579,21.88125,19.19425,17.6751,16.6103,16.09873,STAR
1237648675070673331,19.7962,18.65136,18.26264,18.09822,18.0454,STAR
1237648705679001487,25.44134,24.5871,22.67015,20.38759,18.6549,STAR
1237648674533605791,17.99677,16.64491,16.53772,16.52853,16.53148,STAR
1237655550743806113,21.58111,19.28015,19.34731,17.78459,22.8269,STAR
1237648705141997623,18.38701,17.20912,17.09054,17.10442,17.12076,STAR
1237648705142063272,20.07417,17.87303,16.99265,16.62582,16.41602,STAR
1237648704605127236,20.04943,18.92687,18.79714,18.81167,18.89038,STAR
1237655551280611623,19.52004,17.83486,17.11338,16.83819,16.69747,STAR
1237655551817679068,21.64396,18.78431,17.4085,16.77627,16.38657,STAR
1237648675607675158,20.98536,19.53137,18.95537,18.85466,19.00703,STAR
1237648675607805977,19.07216,17.62166,16.99716,16.73726,16.6159,STAR
1237648675607675645,19.45591,18.42202,18.07938,17.94658,17.88251,STAR
1237648705679130876,21.62364,19.00311,17.58529,16.86459,16.37976,STAR
1237655551817744719,18.334,16.56806,15.84196,15.55561,15.40377,STAR
1237648675070804955,20.0768,18.36165,17.63094,17.33636,17.15526,STAR
1237648675070869636,17.88054,16.39469,15.7589,15.56575,15.43981,STAR
1237655551817745207,20.67193,18.32748,17.18959,16.6983,16.36359,STAR
1237648675070869801,18.01318,16.47255,15.88557,15.62854,15.48439,STAR
1237648674533933310,19.08044,18.00312,17.59898,17.41855,17.35111,STAR
1237651211748638910,21.82314,18.96383,17.6036,16.8706,16.4495,STAR
1237651225170411660,16.70535,16.25945,16.43882,16.63728,16.85199,STAR
1237651211748704346,18.86537,18.50788,18.83573,19.0392,19.18498,STAR
1237651211748638815,18.65464,18.65428,18.98084,19.2289,19.47758,STAR
1237651211748769934,21.68839,18.94418,17.79466,17.32207,17.18562,STAR
1237651224633737283,24.66747,25.15095,24.89995,16.12345,22.84238,STAR
1237671938730230050,24.42315,23.70236,22.56517,22.69532,21.85301,STAR
1237671766931341452,21.19382,18.96035,17.76614,17.3028,17.03867,STAR
1237651298723954820,17.96207,16.7624,16.32255,16.18353,16.14395,STAR
1237656529992745933,25.49068,21.94034,20.23741,19.72869,19.44921,STAR
1237656529992810685,20.1417,19.9357,20.22816,20.51549,20.69441,STAR
1237656529992679524,17.51874,16.63916,16.42068,16.33969,16.35337,STAR
1237651299260760124,17.83154,16.71354,16.71177,16.72688,16.80126,STAR
1237651299260694692,19.13084,19.08101,19.40595,19.76792,20.00276,STAR
1237656531066225674,26.09096,25.40601,24.03586,20.44967,18.86429,STAR
1237651299260694702,20.12286,19.72833,19.79764,19.94704,20.19154,STAR
1237651299260694590,18.43575,17.23581,16.79283,16.63161,16.54784,STAR
1237651299260563689,21.03805,18.37457,16.91598,15.87122,15.27507,STAR
1237651298723758107,19.03516,18.12973,17.96067,17.82572,17.80213,STAR
1237651297650343996,17.91665,17.80924,17.90051,17.31986,16.77263,STAR
1237656529455874200,18.73765,17.68198,17.30055,17.16426,17.1502,STAR
1237651297650344028,18.24119,17.09837,17.12842,17.18635,17.24742,STAR
1237656529455874071,18.15458,17.24338,17.01742,16.93472,16.93122,STAR
1237656529455808682,20.09403,19.6481,19.69626,19.82596,19.95084,STAR
1237656529992548646,19.99766,18.89211,18.97488,19.08144,19.18636,STAR
1237656529992417665,23.135,20.81836,19.57211,18.9563,18.5543,STAR
1237651311608463635,19.80086,19.2477,19.0701,18.98315,19.00415,STAR
1237651298723627250,21.3027,18.88337,17.58703,16.93773,16.54457,STAR
1237656529455611967,18.99355,19.07289,19.46018,19.84502,20.08072,STAR
1237651298186952923,18.87792,17.70804,17.90925,18.06956,18.18612,STAR
1237651298186822761,24.57189,24.96098,22.93847,20.77758,19.29814,STAR
1237656529455546602,15.4858,15.48983,15.60222,15.69282,15.77632,STAR
1237656529455546760,19.55279,19.64296,19.92653,20.18114,20.35638,STAR
1237656529455481016,17.66096,17.60421,17.87141,18.05031,18.20247,STAR
1237651298186691037,20.76742,20.26876,20.41526,20.51706,20.51329,STAR
1237659897248284989,16.95497,15.85646,15.46708,15.32544,15.27524,STAR
1237656529994645862,19.55467,19.39703,19.63989,19.8957,20.14594,STAR
1237659897248284766,20.44756,20.06555,20.17428,20.30758,20.40323,STAR
1237659897248350327,14.87283,13.82995,13.71881,13.02357,13.90655,STAR
1237656530531190099,22.99116,24.80841,23.50582,20.35348,18.6973,STAR
1237659897784893710,20.17953,18.45051,17.73846,17.47766,17.34667,STAR
1237656530531058150,22.75618,20.87292,19.55571,18.99437,18.68386,STAR
1237656530531057797,17.26374,16.06456,15.77394,15.66557,15.64399,STAR
1237659896711610415,18.84803,17.96335,17.61514,17.51329,17.46069,STAR
1237656529994711517,24.44324,20.36564,18.87702,18.11351,17.6869,STAR
1237656529994581199,26.41886,25.69008,23.75678,20.73928,19.22286,STAR
1237656529994646774,25.35819,24.18288,24.16918,21.17752,19.28555,STAR
1237659897248153621,21.8048,20.73067,20.30288,20.14791,20.1216,STAR
1237659897247957257,20.34856,19.78876,19.99658,20.12666,20.79603,STAR
1237656529994253635,23.68145,24.05667,23.03097,20.01637,18.63357,STAR
1237659897248153625,18.8255,18.63721,18.49097,18.08162,17.74463,STAR
1237656530531058009,20.02533,17.4774,16.28738,15.71918,15.47215,STAR
1237659897248088296,22.95173,20.61881,19.06946,18.1088,17.53712,STAR
1237659897248219219,17.24639,16.12809,15.93367,15.87602,15.87285,STAR
1237659897247957414,22.40178,20.95828,19.18943,18.54331,18.21228,STAR
1237656529457774617,17.71774,18.08717,18.57682,18.94772,19.13693,STAR
1237659896711544891,17.82785,16.67527,16.65734,16.70015,16.77337,STAR
1237656529994318379,20.75822,20.27763,20.31551,20.33372,20.43533,STAR
1237656529994317896,18.31688,17.08744,17.15111,17.22191,17.28631,STAR
1237659896711021864,25.79092,24.18643,22.70124,20.47134,19.15942,STAR
1237659896711218497,24.5848,24.30531,22.42677,19.91869,18.39865,STAR
1237656530532172320,20.58095,20.15574,20.28918,20.29268,20.4102,STAR
1237656530532171900,17.82665,16.50418,15.92485,15.67638,15.53254,STAR
1237659897785876939,20.43491,19.78823,19.21615,18.66121,18.27296,STAR
1237659896175460844,20.36647,18.77107,18.03897,17.75194,17.60658,STAR
1237659896712266015,19.05014,17.91224,17.94436,18.07188,18.05354,STAR
1237659896712266276,20.2517,19.85811,20.07022,20.34918,20.59038,STAR
1237659897249137237,20.88276,20.40012,20.32168,20.21787,20.22023,STAR
1237659897249007022,24.86683,24.2676,22.36759,20.02857,18.51358,STAR
1237659896712135130,20.13352,19.71194,19.92977,20.03118,19.83605,STAR
1237659896712069359,19.0624,17.82673,17.84365,17.88862,17.9346,STAR
1237656529995300921,17.49764,16.20391,15.77284,15.63174,15.5916,STAR
1237659896712069136,19.22584,18.04981,17.58919,17.43166,17.3898,STAR
1237659896712069511,19.76435,19.41087,19.62662,19.8451,20.1975,STAR
1237656529995170044,19.2192,18.30928,17.96586,17.83293,17.78252,STAR
1237656529995170291,20.65594,20.23229,20.45622,20.61365,20.50101,STAR
1237659896712069528,19.64691,19.27117,19.51587,19.79842,20.03683,STAR
1237656529458299187,20.25111,19.8786,20.04542,20.04103,19.7311,STAR
1237656529458299371,21.4715,20.40789,19.38958,18.78264,18.39856,STAR
1237659896175329418,18.91718,17.85495,17.49813,17.35449,17.31957,STAR
1237656529458430523,20.87863,20.31438,20.27775,20.33865,20.48952,STAR
1237659896175460559,17.90924,16.69986,16.66594,16.68228,16.78547,STAR
1237656529458430239,19.16198,18.67528,18.85103,19.09948,19.29426,STAR
1237659896175264285,23.31006,20.55059,19.32964,18.82145,18.56624,STAR
1237659896175198487,18.81379,17.45764,17.00596,16.88307,16.76791,STAR
1237659896175199682,24.73824,25.31809,23.05307,20.84866,19.51509,STAR
